# cpu=11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
# kernel=Linux 6.6.87.2-microsoft-standard-WSL2
# compiler=gcc 11.4.0
# date=2026-08-24T19:38:15Z
# git_sha=971fd2e
# tsc_usable=1 tsc_flags_known=1 ns_per_tick=0.323874
# timer_overhead_ns=6.48
# profile=paranoid metadata_bytes=40
# counters=on
workload,allocator,rep,ops,ns_total,ops_per_sec,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,timer_overhead_ns,peak_payload_bytes,peak_block_bytes,peak_blocks,util_pct,meta_bytes_per_alloc,quarantined,arena_bytes,seed
random_size,system,5,400000,16936482,23617655.7,20.7,10.0,73.8,444.4,62467.1,6.48,0,0,0,0.00,0.0,0,67108864,20260814
random_size,system,6,400000,17906497,22338260.8,22.3,10.4,76.1,353.7,379453.9,6.48,0,0,0,0.00,0.0,0,67108864,20260815
random_size,system,7,400000,17685592,22617280.8,22.0,10.0,75.5,682.7,73409.5,6.48,0,0,0,0.00,0.0,0,67108864,20260816
random_size,system,8,400000,18510063,21609867.0,24.3,10.7,87.4,1004.0,97975.7,6.48,0,0,0,0.00,0.0,0,67108864,20260817
random_size,system,9,400000,20105366,19895186.2,27.2,11.3,94.6,926.3,85692.4,6.48,0,0,0,0.00,0.0,0,67108864,20260818
random_size,system,10,400000,19723065,20280823.5,25.3,11.0,88.7,459.9,194712.8,6.48,0,0,0,0.00,0.0,0,67108864,20260819
random_size,system,11,400000,17918656,22323102.8,22.7,10.7,76.4,366.6,155921.2,6.48,0,0,0,0.00,0.0,0,67108864,20260820
churn,mars,1,400000,99346509,4026311.6,196.3,103.0,361.4,687.9,10303902.8,6.48,2971303,2998496,512,99.09,53.1,0,67108864,20260810
churn,mars,2,400000,63281468,6320965.9,110.4,101.0,228.0,548.0,83103.4,6.48,2762968,2790096,512,99.03,53.0,0,67108864,20260811
churn,mars,3,400000,59178132,6759253.6,104.3,95.2,215.1,550.6,71742.9,6.48,3163540,3190560,512,99.15,52.8,0,67108864,20260812
churn,mars,4,400000,58820311,6800372.1,103.6,95.2,217.6,571.3,62645.6,6.48,2942342,2969904,512,99.07,53.8,0,67108864,20260813
